geonameid,name,asciiname,alternatenames,latitude,longitude,country_code,population,timezone,tz_offset_min,metro_tier,slug,bbox_wkt
1799962,Nanjing,Nanjing,"Lâm-kiaⁿ-chhī,NKG,Nam Kinh,Nam-kin-su,Namkin,Nan'czin,Nan'zhin,Nan-ching,Nan-ching-shih,Nanchino,Nanchinum,Nandzing,Nandzjina,Nandžing,Nang-ging,Nanjing,Nanjing Shi,Nankijn,Nankin,Nankinas,Nanking,Nankingo,Nankín,Nanquim,Nanquin,Nanquín,Nantsin'nk,Nanzging,Naņdzjina,Nàm-kîn-sṳ,Nàng-gĭng,hnan cing,namgyeong,nan jing,nan jing shi,nanajiga,nanajinga,nancin,nanjina,nanjing,nanjing si,nanjinga,nanjng,nanjyng,nanjyngh,nʼngyng,Ναντσίνγκ,Нанкин,Нанкинг,Нанкін,Наньжин,Наньцзин,Нәнҗиң,Նանկին,נאנגינג,نانجنگ,نانجينغ,نانجینگ,نەنجىڭ شەھىرى,नांजिंग,नानजिंग,नान्जिङ,ਨਾਨਜਿੰਗ,நாஞ்சிங்,നാൻജിങ്,หนานจิง,နန်ကျင်းမြို့,ნანკინი,南京,南京市,난징,난징 시,남경",32.06167,118.77778,CN,9314685,Asia/Shanghai,480,2,nanjing-cn,
1808926,Hangzhou,Hangzhou,"Chan'nktsoou,Chang-cou,Chang-čou,HGH,Hancheum,Hanchow-fu,Hanczou,Handzou,Handžou,Hang,Hang Chau,Hang-chiu-chhi,Hang-chou,Hang-chou-shih,Hang-hsien,Hangchow,Hangcsou,Hangdzou,Hangdžou,Hanggouo,Hangtsjou,Hangzcouh,Hangzhou,Hangzhou City,Hangzhou Shi,Hangĝoŭo,Hančžou,Hong-chu-su,Hong-ciu,Hàng Châu,Hâng-chiu-chhī,Hòng-chû-sṳ,Hòng-ciŭ,Khanchzhou,Khandzhou,Khangdzou,Khanzhou,Xanchjou,hang cow,hang zhou,hang zhou shi,hangacau,hangajho'u,hanghtshw,hangjeou,hangjeou si,hangju,hangzhw,hanjha,hannaco,hʼnggwʼw,kancu,Χανγκτσόου,Хангџоу,Ханджоу,Ханжоу,Ханчжоу,האנגגואו,خاڭجۇ شەھىر,هانغتشو,هانگژو,ہانگژو,हांगचौ,हांगझोऊ,ਹਾਂਙਚੋ,காங்சூ,ഹാങ്ഝൗ,หางโจว,ཧང་ཀྲོའུ།,杭州,杭州市,항저우,항저우 시,항주",30.29365,120.16142,CN,9236032,Asia/Shanghai,480,2,hangzhou-cn,
1811103,Foshan,Foshan,"FUO,Fachan,Fatshan,Fo-san,Fo-shan-chen,Fo-shan-shih,Fo-šan,Fosan,Fosanas,Foshan,Foshan City,Foshan',Fosjan,Foŝan,Fošanas,Fu-shan-chen,Fut-san-su,Fu̍t-sân-sṳ,Huk-sang,Hut-san-chhi,Hu̍t-san-chhī,Hŭk-săng,Namhoi,Nan-hai,Nanhai-hsien,Nanhoi,Nom Hoy,Phat Son,Phật Sơn,fo shan shi,fu shan,fu shan shi,fwshan,pocan,posan si,Φοσάν,Фошан,Фошань,فوشان,فۇشەن شەھىر,பொசன்,仏山市,佛山,佛山市,포산 시",23.02677,113.13148,CN,9042509,Asia/Shanghai,480,2,foshan-cn,
1566083,Ho Chi Minh City,Ho Chi Minh City,"Cathair Ho Chi Minh,Cidade de Ho Chi Minh,Ciudad Ho Chi Minh,Gia GJinh,Gia Định,Grad Ho Chi Minh,HCM City,HCMC,HCMV,Hcm,Ho Chi Minh,Ho Chi Minh City,Ho Chi Minh Ville,Ho Chi Minh-borg,Ho Chi Minh-byen,Ho Chi Minh-staden,Ho Chi Minhin kaupunki,Ho Chi Minhstad,Ho Ci Minovo Mesto,Ho Si Min,Ho Si Minh-varos,Ho Si Minh-város,Ho Či Minovo Město,Ho Ši Min,Ho-Chi-Minh-Stadt,Ho-Chi-Minh-Ville,Ho-Ci-Min-urbo,Ho-Ĉi-Min-urbo,Hociminovo Mesto,Hosimina,Hosiminh,Hočiminovo Mesto,Hošimina,Hošiminh,Hô Chi Minh Ville,Hô-Chi-Minh-Ville,Hồ Chí Minhin kaupunki,Khoshimin,Kota Ho Chi Minh,Kota Hồ Chí Minh,SGN,Sai Gon,Saigon,Saïgon,Sài Gòn,T.P. Ho Chi Minh,T.P. Hồ Chí Minh,TP Ho Chi Minh,TPHCM,Thanh pho Ho Chi Minh,Thành phố Hồ Chí Minh,hochimin,hochimin shi,hojjimin,hu zhi ming shi,hw z'y myn syty,mdynt hw tshy mynh,saigon,saygwn,Хошимин,הו צ'י מין סיטי,سايگون,مدينة هو تشي مينه,サイゴン,ホーチミン,ホーチミン市,胡志明市,호찌민,호치민",10.82302,106.62965,VN,8993082,Asia/Ho_Chi_Minh,420,2,ho-chi-minh-city-vn,
2643743,London,London,"ILondon,LON,Lakana,Landan,Landen,Ljondan,Llundain,Lodoni,Londain,Londan,Londar,Londe,Londen,Londin,Londinium,Londino,Londn,London,London osh,Londona,Londonas,Londoni,Londono,Londons,Londonu,Londra,Londres,Londrez,Londri,Londro,Londye,Londyn,Londýn,Lonn,Lontoo,Loundres,Luan GJon,Lun-tun,Lunden,Lundra,Lundun,Lundunir,Lundúnir,Lung-dung,Lunnainn,Lunnin,Lunnon,Luân Đôn,Lùn-tûn,Lùng-dŭng,Lûn-tun,Lākana,Lůndůn,Lọndọnu,Ranana,Rānana,ilantan,ladana,landan,landana,leondeon,lndn,london,londoni,lun dui,lun dun,lwndwn,lxndxn,rondon,Łondra,Λονδίνο,Лондан,Лондон,Лондон ош,Лондонъ,Лёндан,Լոնդոն,לאנדאן,לונדון,لأندأن,لندن,لوندون,لەندەن,ܠܘܢܕܘܢ,लंडन,लंदन,लण्डन,लन्डन्,लन्दन,লন্ডন,ਲੰਡਨ,લંડન,ଲଣ୍ଡନ,இலண்டன்,లండన్,ಲಂಡನ್,ലണ്ടൻ,ලන්ඩන්,ลอนดอน,ລອນດອນ,ལོན་ཊོན།,လန်ဒန်မြို့,ლონდონი,ለንደን,ᎫᎴ ᏗᏍᎪᏂᎯᏱ,ロンドン,伦敦,倫敦,런던",51.50853,-0.12574,GB,8961989,Europe/London,60,2,london-gb,
5128581,New York City,New York City,"Aebura,Bandar Raya New York,Big Apple,Cathair Nua-Eabhrac,City of New York,Eabhraig Nuadh,Efrog Newydd,Evrek Nowydh,Ga-no-no,Kanon:no,Kanono,Kanón:no,Kota New York,Lungsod ng New York,N'ju-Jork,NY,NYC,Nea Yorke,Nei Yarrick Schtadt,Neu Amsterdam,Neu Jorck,New Amsterdam,New Orange,New Yorc,New York,New York City,New York Stad,New York borg,New York kenti,New York-borg,New Yorke,New Yorku,Niujorkas,Niw Eorkʻ,Nju Jork,Njujork,Nouvelle Yorck,Nouvieau York,Nov-Jorko,Nova Amsterda,Nova Iorque,Nova York,Nova-York,Novjorko,Novum Eboracum,Nowy Jork,Nua-Eabhrac,Nueva York,Nujorka,Nyja Jorvik,Nyu York Shehiri,Nyu Yorkʻ,Nòva York,Nýja Jórvík,Thanh pho New York,The Big Apple,Thành phố New York,York Berri,manhattan,n'yuyorka,ni'u iyarka siti,niu yue,niu yue shi,niyuyark nakaram,nkhr niwyxrk,nyuyog,nyuyog si,nyuyoku,nyw ywrq,nywywrk,Ņujorka,Νέα Υόρκη,Њу Јорк,Њујорк,Нью-Ёрк,Нью-Йорк,Ню Йорк,Նիւ Եորք,Նյու Յորք,ניו יארק,ניו יורק,ניו־יאָרק,نيويورك,نیویارک شہر,نیویورک,न्यूयॉर्क,নিউ ইয়র্ক সিটি,நியூயார்க் நகரம்,นครนิวยอร์ก,ნიუ-იორკი,ニューヨーク,マンハッタン,紐約,紐約市,뉴욕,뉴욕 시",40.71427,-74.00597,US,8804190,America/New_York,-240,2,new-york-city-us,
1642911,Jakarta,Jakarta,"Batavia,Big Durian,Cakarta,D'akarta,Daerah Khusus Ibukota Jakarta,Djakarta,Djogkarta,Dki Jakarta,Dzakarta,Dzhakarta,Dzhakartae,Dżakarta,Džakarta,Gakarto,Giacarta,Iacarta,Iacárta,JKT,Jacarta,Jakarta,Jakarte,Jakartè,Jayakarta,Jogkarta,Koningin van het Oosten,New York Van Java,Nga-ka-that Su-tu Thit-khi,Ngâ-kâ-tha̍t Sú-tû Thi̍t-khî,Sakata,Sunda Kelapa,Sundapura,Tzakarta,Xacarta,Xhakarta,Yajgyadaz,Yakarta,Zhakarta,ba da wei ya,batavuia,cakarta,g'qrth,jakaleuta,jakarata,jakarta,jakartta,jakaruta,jkarta,wu jiao wei,ya jia da,ye jia da,Ĝakarto,Τζακάρτα,Џакарта,Джакартæ,Джакарта,Дьакарта,Жакарта,Ջակարտա,ג'קרטה,דזשאקארטא,جاكارتا,جاکارتا,جکارتا,جکارتہ,जकार्ता,জাকার্তা,ਜਕਾਰਤਾ,જાકાર્તા,ଜାକର୍ତା,ஜகார்த்தா,జకార్తా,ಜಕಾರ್ತ,ജക്കാർത്ത,จาการ์ตา,ཊ་ཁར་ཏ།,ဂျကာတာမြို့,ჯაკარტა,ጃካርታ,ចាការតា,ジャカルタ,バタヴィア,勿礁維,勿礁维,巴达威亚,耶加達,雅加达,雅加達,자카르타",-6.21462,106.84513,ID,8540121,Asia/Jakarta,420,2,jakarta-id,
1277333,Bengaluru,Bengaluru,"BLR,Ban'nkalor,Bangalor,Bangalore,Bangalore City,Bangalur,Bangaluri,Bangalúr,Bengalour,Bengaluras,Bengaluro,Bengaluru,Bengalurus,Bengalúru,Bengalūras,Bengalūru,baeng-geollo,bagalaura,ban jia luo er,bang kha l xr,bang-galloleu,bangalaura,bangalora,bangalura,bangaroru,beng-gallulu,bengalora,bengaluru,benguluru,bnghalwr,bnglwr,bynglwr,penkalur,Μπανγκαλόρ,Бангалор,Бенгалуру,Бенґалуру,בנגלור,بنغالور,بنگلور,بینگلور,बंगलौर,बंगळूर,बेङ्गलूरु,बेङ्गलोर,बेङ्गळूरु,বাঙ্গালোর,বেঙ্গালুরু,ਬੰਗਲੌਰ,બેંગલોર,ବେଙ୍ଗାଳୁରୁ,பெங்களூர்,బెంగుళూరు,ಬೆಂಗಳೂರು,ബെംഗളൂരു,බැංගලෝර්,บังคาลอร์,ဘန်ဂလိုမြို့,ბენგალურუ,バンガロール,班加罗尔,班加羅爾,방갈로르,뱅걸로,벵갈루루",12.97194,77.59369,IN,8443675,Asia/Kolkata,330,2,bengaluru-in,
1581130,Hanoi,Hanoi,"Anoi,Anoy,Anòy,HAN,Ha Noi,Ha Nui,Hanoi,Hanoj,Hanoja,Hanojo,Hanojus,Hanoy,Hanoí,Hanoï,Hanòi,Hanói,Ho-nui-su,Hà Nội,Hò-nui-sṳ,Keicho,Khanoj,hano'i,hanoi,hanoy,hanwy,hanxy,he nei,he nei shi,hyanaya,khanwy,Ανόι,Ханой,Ханој,Հանոյ,האנוי,خانوي,هانوى,هانوي,هانوی,ھانۆی,ہنوئی,हनोई,হ্যানয়,ਹਨੋਈ,ହାନୋଇ,ஹனோய்,ಹಾನೊಯ್,හැනෝයි,ฮานอย,ཧེ་ནོ།,ဟနွိုင်းမြို့,ჰანოი,ሀኖይ,ទីក្រុងហានូយ,Ḥanoi,ハノイ,河內,河內市,하노이",21.0245,105.84117,VN,8053663,Asia/Bangkok,420,2,hanoi-vn,
1668341,Taipei,Taipei,"GJai Bac,Kota Taipei,Pan Kiao,Pan-ch'iao,Pan-ch'iao-chen,Pan-ch'iao-chieh,Pan-ch’iao,Pan-ch’iao-chen,Pan-ch’iao-chieh,T'ai-pei,T'ai-pei Shih,T'ai-pei-hsien,TPE,Taibei Shi,Taibei Shih,Taibejus,Taibėjus,Taipe,Taipeh,Taipei,Taipeia,Taipeium,Taipejus,Taipé,Taipéi,Taipėjus,Tajbehj,Tajbej,Tajpej,Tajpeo,Tayipeh,Tayipèh,Taypey,Tchaj-pej,Tʻaypey,T’ai-pei,T’ai-pei Shih,T’ai-pei-hsien,ta'ipe,ta'ipe'i,tai bei,tai bei shi,taibei,taibei si,taipei,taippei,taybyh,thipe,Đài Bắc,Ταϊπέι,Тайбей,Тайбэй,Тайпей,Тајпеј,Թայպեյ,טאיפי,טאיפיי,تايبيه,تەيبېي,ताइपे,টাইপেই,ไทเป,ཐའེ་པེ,ታይፔ,台北,台北市,臺北市,타이베이,타이베이 시,타이뻬이,타이페이",25.05306,121.52639,TW,7871900,Asia/Taipei,480,2,taipei-tw,
3936456,Lima,Lima,"LIM,Lim,Lima,Limae,Limaq,Lime,Limma,Limo,Lioma,Lungsod ng Lima,Lìmma,Líma,Líoma,Lîma,li ma,lima,lyma,lymh,rima,Λίμα,Лимæ,Лима,Лиме,Ліма,Լիմա,לימא,לימה,لىما,ليما,لیما,लिमा,लीमा,লিমা,ਲੀਮਾ,ଲିମା,லிமா,ലിമ,ลิมา,ལི་མ།,ლიმა,ሊማ,リマ,利馬,리마",-12.04318,-77.02824,PE,7737002,America/Lima,-300,2,lima-pe,
3688689,Bogotá,Bogota,"BOG,Bagata,Bogot,Bogota,Bogoto,Bogotà,Bogotá,Boqota,Buoguota,Bógóta,Mponkota,Santa-Fe-de-Bogota,Santafe de Bogota,Santafe de Bogotá,Santafé de Bogotá,Wukuta,beageatta,bo ge da,bogota,bokota,bwghwta,bwgwta,bwgwth,bwjwta,pokotta,Μπογκοτά,Багата,Богота,Боґота,Санта-Фе-де-Богота,Բոգոտա,באגאטא,בוגוטה,بوجوتا,بوغوتا,بوگوتا,بگوٹا,بۆگۆتا,बोगोटा,बोगोता,বোগোতা,ਬੋਗੋਤਾ,ବୋଗୋଟା,பொகோட்டா,ಬೊಗೋಟ,ബൊഗോട്ട,โบโกตา,པོ་གོ་ཏ,ဘိုဂိုတာမြို့,ბოგოტა,ቦጎታ,ទីក្រុងបូកូតា,ボゴタ,波哥大,보고타",4.60971,-74.08175,CO,7674366,America/Bogota,-300,2,bogota-co,
1819729,Hong Kong,Hong Kong,"Chon'nk Kon'nk,Gankong,Gon Kong,Gonkong,HK,HKG,Hiong-geng,Hiŏng-gē̤ng,Hong Kong,Hongkong,Honkong,Honkongo,Hồng Kông,Khongkong,Khonkong,Victoria,Xianggang,ankan,hamga kamga,hanakana,hang kang,hang kang nagaram,hangakanga,hang‌kang,hankam,heankean,hng kng,hon'ga kon'ga,hong-kʼongi,hongakonga,hongkong,honkongu,hwng kwng,hwng qwng,hwngh kwngh,hwnj kwnj,hxngkng,hʼng qʼng,shyanggang,xiang gang,Χονγκ Κονγκ,Ганконг,Гонконг,Хонгконг,Хонконг,Һoң Koң,Һоң Коң,Հոնկոնգ,האנג קאנג,הונג קונג,شياڭگاڭ,هانگ کانگ,هنگ کنگ,هونج كونج,هونغ كونغ,هونگ کونگ,ھwng kwng,ھونگ کونگ,ھۆng kۆng,ھۆنگ کۆنگ,ہang kang,ہانگ کانگ,ހޮންކޮންގު,हङकङ,हाँग काँग,हांगकांग,हांग् कांग् नगरम्,हॉन्ग कॉन्ग,হংকং,ਹਾਂਗਕਾਂਗ,હોંગકોંગ,ହଂକଂ,ஆங்காங்,హాంగ్‌కాంగ్,ಹಾಂಗ್ ಕಾಂಗ್,ഹോങ്കോങ്,හොංකොං,ฮ่องกง,ཧང་ཀང་།,ཧོང་ཀོང་།,ဟောငကောင,ဟောင်ကောင်,ჰონგ-კონგი,ሆንግ ኮንግ,ហងកង,ហុងកុង,香港,홍콩",22.27832,114.17469,HK,7491609,Asia/Hong_Kong,480,2,hong-kong-hk,
1814906,Chongqing,Chongqing,"CKG,Cchung-cching,Ch'ung-ch'ing,Ch'ung-ch'ing-shih,Chongqing,Chongqing (Chongqing Shi),Chongqing - zhong qing,Chongqing Shi,Chuncin,Chungking,Ch’ung-ch’ing,Ch’ung-ch’ing-shih,Congcing,Congcingas,Congcingo,Csungking,Cuncjina,Pa,Pa-hsien,Trung Khanh,Trùng Khánh,Tshung-khin,Tshùng-khin,Tsjoengking,Yu-chou,Yuzhou,Yü-chou,caungakiga,ceancin,chng ching,chungching si,chwng kyng,chwngchng,congachinga,congkinga,conkin,tshwnghtshyngh,z'wngz'yng,zhong qing,zhong qing shi,Çongçing,Ĉongĉingo,Čchung-čching,Čongčing,Čongčingas,Čuncjina,Чунгкинг,Чунцин,Чунцін,צ'ונגצ'ינג,تشونغتشينغ,چونگ کینگ,چونگچنگ,چونگ‌کینگ,چۇڭچىڭ شەھىرى,चोंगछिंग,चोंग्किंग,ਚੌਂਗਕਿੰਗ,சோங்கிங்,ചോങ്ചിങ്,ฉงชิ่ง,ཁྲུང་ཆིན་གྲོང་ཁྱེར།,重庆,重庆市,重慶,重慶市,충칭 시",29.56026,106.55771,CN,7457599,Asia/Shanghai,480,2,chongqing-cn,
98182,Baghdad,Baghdad,"BGW,Bagda,Bagdad,Bagdadas,Bagdado,Bagdat,Bagdate,Bagdatum,Bagdod,Bagdá,Bagdád,Baghdad,Baghdād,Bağdad,Bağdat,Beghdad,Bexda,Lungsod ng Baghdad,ba ge da,bagadada,bageudadeu,bagudado,bghdad,bەghdad,paktat,Βαγδάτη,Багдад,Бағдод,Բաղդադ,בגדאד,بغداد,بەغداد,ܒܓܕܐܕ,बगदाद,বাগদাদ,பக்தாத்,པ་ག་ཏ,ባግዳድ,バグダード,巴格达,巴格達,바그다드",33.34058,44.40088,IQ,7216000,Asia/Baghdad,180,2,baghdad-iq,
1797929,Qingdao,Qingdao,"Cching-tao,Ch'ing-tao,Ch'ing-tao-shih,Chheng-to-chhi,Chheng-tó-chhī,Chindao,Ching-do,Chĭng-dō̤,Ch’ing-tao,Ch’ing-tao-shih,Cindao,Cingdao,Cjindao,Csingtao,Qingdao,Qingdao Shi,Sindao,TAO,Thanh GJao,Thanh Đảo,Tsin'nktao,Tsingtao,Tsingtau,ching tea,chingdao si,chngڈaw,chyngdaw,chyng‌dayw,cingada'o,kigada'o,kuyintavo,qing dao,qing dao shi,tshynghdaw,zyngdʼw,Čching-tao,Čingdao,Τσινγκτάο,Ћингдао,Циндао,Ціндао,Чиндао,Чиңдау,Ցինդաո,צינגדאו,تشينغداو,چنگڈاؤ,چىڭداۋ شەھىرى,چینگداؤ,چینگ‌دائو,चिंगदाओ,ਕਿੰਗਦਾਓ,குயிங்தவோ,ชิงเต่า,ချင်းတောင်မြို့,青岛,青岛市,青島,青島市,칭다오 시",36.06488,120.38042,CN,7172451,Asia/Shanghai,480,2,qingdao-cn,
112931,Tehran,Tehran,"THR,Taekhran,Tahran,Techerane,Teera,Teerao,Teerã,Teerão,Tegeran,Teheran,Teherana,Teheranas,Teherano,Teherán,Teherāna,Tehran,Tehrano,Tekheran,Téhéran,de hei lan,teharan,teharana,tehelan,teheran,tehran,teirani,thran,thrn,thrwn,tihran,Τεχεράνη,Тæхран,Тегеран,Техеран,Теҳрон,Թեհրան,טהראן,טהרן,تهران,تهرون,تِهران,تہران,طهران,ܛܗܪܐܢ,तेहरान,তেহরান,தெஹ்ரான்,เตหะราน,ཏེ་ཧི་རན​།,თეირანი,ቴህራን,テヘラン,德黑兰,德黑蘭,테헤란",35.69439,51.42151,IR,7153309,Asia/Tehran,210,2,tehran-ir,
2034937,Shenyang,Shenyang,"Feng-t'ien,Feng-t’ien,Moukden,Mukden,SHE,Sen'gian'nk,Sen-jang,Senjana,Senjang,Senjangas,Senjango,Shehn'jan,Shehn'jan khot,Shen'jan,Shen-yang-hsien,Shen-yang-shih,Shengking,Shenjang,Shenyan,Shenyang,Shenyang Shi,Shunjan,Sim-iong-chhi,Sing-iong,Sjenyang,Swnjyangh,Sím-iông-chhī,Sīng-iòng,Tham Duong,Thẩm Dương,cenyan,chen yang,chen yang shi,san'yanga,sein hyang,sen'yan,senayanga,seon-yang,seon-yang si,shen yang,shen yang shi,shnyang,shnyangh,shynyang,sim-yang,Ŝenjango,Šen-jang,Šenjangas,Šeņjana,Σενγιάνγκ,Шеньян,Шеньяң,Шенјанг,Шънян,Шэньян,Шэньян хот,שן-יאנג,شنيانغ,شنیانگ,شن‌یانگ,شینیانگ,شېنياڭ شەھىرى,शेनयांग,षन्यांग,ਸ਼ੇਨਯਾਂਗ,சென்யாங்,ഷെന്യാങ്,เสิ่นหยาง,沈阳,沈阳市,瀋陽,瀋陽市,선양,선양 시,심양",41.79222,123.43278,CN,7050000,Asia/Shanghai,480,2,shenyang-cn,
1269843,Hyderābād,Hyderabad,"Bhaganagar,HYD,Haidarabadas,Haiderabad,Hajdarabad,Hajdarábád,Hajderabad,Hyderabad,Hyderabad AP,Hyderābād,Khajdarabad,Khajderabad,hai de la ba,haidarabada,haidarabadu,haiderabado,haitarapat,hayadarabada ema. karporesana,hayadrabada,hydr abad,hydr abad dkn,hydrabad,Хайдарабад,Хајдерабад,حیدر آباد,حیدر آباد دکن,حیدرآباد,हैदराबाद,হায়দরাবাদ এম. কর্পোরেশন,হায়দ্রাবাদ,ஹைதராபாத்,హైదరాబాదు,ハイデラバード,海得拉巴",17.38405,78.45636,IN,6809970,Asia/Kolkata,330,2,hyderabad-in,
3451190,Rio de Janeiro,Rio de Janeiro,"Ciutat de Rio de Janeiro,RIO,Rio,Rio De Janeiro,Rio d Janeiro,Rio de Janeiro,Rio de Janeiru,Rio de Janero,Rio de Janeyro,Rio de Janèro,Rio de Janêro,Rio de Zaneiras,Rio de Zaneiros,Rio de Zaneyro,Rio de Zhaneiro,Rio de Zhanejro,Rio de Žaneiras,Rio dé Janéyro,Rio dė Žaneiros,Rio nte Tzaneiro,Rio-de-Janejro,Rio-de-Janeyro,Rio-de-Zaneiro,Rio-de-Zanejro,Rio-de-Zaneyro,Rio-de-Zhanejro,Rio-de-janeiro,Rio-de-Ĵanejro,Rio-de-Žaneiro,Rio-de-Žaneýro,Riodezaneiro,Riodežaneiro,Riu de Janeiro,Riu de Janeiru,Riviethe de Janvyi,Riviéthe dé Janvyi,Rya-deh-Zhanehjra,Río de Janeiro,Sao Sebastiao do Rio de Janeiro,São Sebastião do Rio de Janeiro,Urbs Fluminensis,iriyo ti ceniro,li yue re nei lu,liudejaneilu,rath ri xode ca ne ro,ri xode ca ne ro,ri'o di janero,ri'o di jeneri'o,ri'o di jeniro,rio-de-zhaneiro,riodejaneiro,rios. dis. djaneiros,riyea di janirea,riyo di janairo,riyo di janero,riyo di jeneriyo,riyo di jenero,riyo di jyaneriyo,ryw dh znyyrw,ryw dw zhanyrw,ryw dwzhanyrw,ryw dy janyrw,Ρίο ντε Τζανέιρο,Рио де Жанеиро,Рио де Жанейро,Рио-де-Жанейро,Рыа-дэ-Жанэйра,Ріо де Жанейро,Ріо-де-Жанейро,Ռիո դե Ժանեյրո,ריא דע זשאנערא,ריו דה זניירו,ريو دى جانيرو,ريو دي جانيرو,ریو دو ژانیرو,ریو دوژانیرو,ریو دے جینیرو,ریو ڈی جینرو,ڕیۆ دێ ژانێرۆ,रियो डि जेनेरो,रियो दि जानेरो,रियो दि ज्यानेरियो,रियो दी जेनेरियो,রিও ডি জেনিরো,রিও দি জেনেরিও,ਰਿਓ ਡੀ ਜਨੇਰੋ,இரியோ டி செனீரோ,ರಿಯೋ ಡಿ ಜನೈರೊ,റിയോ ഡി ജനീറോ,รัฐรีโอเดจาเนโร,รีโอเดจาเนโร,རིའོ་ཌེ་ཇ་ནེའུ་རའོ།,ရီယို ဒီ ဂျီးနေးရိုးမြို့,რიო-დე-ჟანეირო,ሪዮ ዴ ጃኔይሮ,リオデジャネイロ,里約熱內盧,里约热内卢,리우데자네이루",-22.90642,-43.18223,BR,6747815,America/Sao_Paulo,-180,2,rio-de-janeiro-br,
1886760,Suzhou,Suzhou,"SZV,So-chiu-chhi,Soochow,Soutsoou,So͘-chiu-chhī,Su-chou,Su-chu-su,Su-ciu,Su-cou,Su-čou,Suchjou,Suchzhou,Sudzhou,Sudzou,Sudžou,Sugouo,Sutsjou,Suzhou,Suzhou Shi,Suzhou i Jiangsu,Suĝoŭo,Szucsou,Sû-chû-sṳ,Sŭ-ciŭ,To Chau,Tô Châu,Wu-hsien,cuco,ssujeou si,su cow,su zhou,su zhou shi,sujho'u,suzu,swgwʼw,swjw,swzhw,swzhww,Σουτσόου,Суджоу,Сучжоу,Сучжоў,Суџоу,Сүжоу,Սուչժոու,סוגואו,سوجو,سوژو,سوژوو,سۇجۇ شەھىرى,सूझोऊ,ਸੂਜ਼ੂ,சுசோ,ซูโจว,苏州,苏州市,蘇州,蘇州市,쑤저우 시",31.30408,120.59538,CN,6715559,Asia/Shanghai,480,2,suzhou-cn,
1279233,Ahmedabad,Ahmedabad,"AMD,Achmentampant,Ahmadabad,Ahmadabadas,Ahmadabado,Ahmadobod,Ahmadábád,Ahmadābād,Ahmedabad,Akhmadabad,Akhmadabad shaary,Akhmedabad,Amadavad,Amdavada,Amdāvāda,Amedabato,Amedebatum,Exmetabad,a mei da ba de,a wa,afumadabado,aham'madabad,ahamadabad,ahamadabada,ahamedabada,ahimadabada,ahmadabad,ahmadabadi,ahmd abad,ahmdabad,ahmdabad - hyndystan,ai ha mai da ba de,ai ha mai de bao,akamatapat,amadabada,amadabadeu,amadaraada,amadavada,xah mda bad,ya mei da ba de,Əhmədabad,Αχμενταμπάντ,Ахмадабад,Ахмадабад шаары,Ахмедабад,Аҳмадобод,Әхмәдабад,Әхмәтабад,Ահմադաբադ,אחמדאבאד,אכמעדאבאד,أحمد آباد,احمد آباد,احمدآباد,احمدآباد - هیندیستان,احمداباد,अमदाबाद,अमदावाद,अहमदाबाद,अहमदाबाद्,অমদাৱাদ,আহমেদাবাদ,ਅਹਿਮਦਾਬਾਦ,અમદાવાદ,ଅହମଦାବାଦ,அகமதாபாத்,అహ్మదాబాద్,ಅಹ್ಮದಾಬಾದ್,അഹമ്മദാബാദ്,අහ්මදාබාද්,อัห์มดาบาด,အမယ်ဒါဘတ်မြို့,აჰმადაბადი,አሕምድባድ,ᱚᱦᱢᱚᱫᱟᱵᱟᱫᱽ,アフマダーバード,亞美達巴德,艾哈迈德堡,艾哈迈达巴德,阿哇,阿美達巴德,아마다바드",23.02579,72.58727,IN,6357693,Asia/Kolkata,330,2,ahmedabad-in,
